,device_id,zip,size,trainrow,testrow
48724,766616857121844155,12,35,52265.0,
48725,766616857121844155,210,71,52265.0,
48726,766800698613264180,12,2,15366.0,
48727,766800698613264180,15,26,15366.0,
48728,767269650884502310,441,2,23522.0,
48729,767491779136036151,397,4,,26470.0
48730,767491779136036151,398,6,,26470.0
48731,767700895860013473,12,4,43522.0,
48732,767968621678797530,12,16,37835.0,
48733,768564904505258116,12,17,,2696.0
48734,768564904505258116,251,1,,2696.0
48735,768620961460415986,12,22,55302.0,
48736,768939518139136924,12,4,29511.0,
48737,768939518139136924,15,80,29511.0,
48738,769666885981222881,256,6,,86228.0
48739,769666885981222881,257,34,,86228.0
48740,769666885981222881,280,2,,86228.0
48741,769943570716050356,12,34,3132.0,
48742,770113126640188915,12,12,,17638.0
48743,770496562922520950,12,1,25432.0,
48744,771418076599756627,651,143,29048.0,
48745,771579627858062542,420,12,10981.0,
48746,771793048620403564,12,25,,98382.0
48747,771800351122036120,257,42,,55150.0
48748,771994900800924029,12,5,,97762.0
48749,772004061378623375,12,1,,83260.0
48750,772004061378623375,346,39,,83260.0
48751,772430051173708736,12,8,,90948.0
48752,772430051173708736,274,26,,90948.0
48753,772430051173708736,275,68,,90948.0
48754,772430051173708736,363,19,,90948.0
48755,772689593426240721,12,12,,23605.0
48756,773248989809697210,12,91,33607.0,
48757,773501407934409607,12,8,,3188.0
48758,773724417748943810,12,4,,32613.0
48759,773952955557535054,12,8,,44126.0
48760,774248706588937873,12,1,,72167.0
48761,774248706588937873,101,1,,72167.0
48762,774483175670108987,449,5,5339.0,
48763,775111129433798436,12,7,35775.0,
48764,775111129433798436,477,306,35775.0,
48765,775170222243618051,12,200,,87616.0
48766,775528198927542900,12,2,,92246.0
48767,775704135377233746,12,10,38885.0,
48768,775926758426714921,12,1,11918.0,
48769,775926758426714921,396,54,11918.0,
48770,776194333023846855,82,21,60169.0,
48771,776630924392945088,81,30,,99447.0
48772,776630924392945088,103,1,,99447.0
48773,776846562486570724,12,37,,84728.0
48774,776846562486570724,388,2,,84728.0
48775,776915318584142086,12,4,,47166.0
48776,776924876805421343,12,13,,23492.0
48777,776924876805421343,298,8,,23492.0
48778,776924876805421343,318,77,,23492.0
48779,777441646490134054,12,34,,107496.0
48780,777441646490134054,453,3,,107496.0
48781,777480779757651131,12,1,39825.0,
48782,777480779757651131,402,243,39825.0,
48783,777787976841541018,298,6,,11133.0
48784,778072868683372806,12,2,,101435.0
48785,778072868683372806,264,33,,101435.0
48786,778387150744031519,12,17,61743.0,
48787,778753891870077420,257,4,55516.0,
48788,778753891870077420,633,106,55516.0,
48789,780077543416963333,12,5,,34958.0
48790,780199400582874932,12,16,,9888.0
48791,780426827149693949,12,1,,
48792,780472668440928998,12,6,,89375.0
48793,780472668440928998,243,30,,89375.0
48794,781308585984177055,12,1,,101334.0
48795,781851599932550953,12,1,,39905.0
48796,782090532443233284,12,1,18145.0,
48797,782583017153517171,12,4,43817.0,
48798,782583017153517171,250,67,43817.0,
48799,782612348223804138,448,62,,15920.0
48800,783018235548421301,12,29,,7203.0
48801,783078297290119301,12,8,12336.0,
48802,783078297290119301,93,41,12336.0,
48803,783431681773912853,317,21,,81998.0
48804,783636850657630402,12,32,24301.0,
48805,783723483033883607,12,52,,66291.0
48806,783776066845554829,129,30,,17290.0
48807,784232014447824378,12,8,,84973.0
48808,784237395867193483,12,6,,57461.0
48809,784291514363807327,12,1,,79196.0
48810,784521793924605341,12,4,20734.0,
48811,785340238782543352,12,5,49910.0,
48812,785340238782543352,298,69,49910.0,
48813,785379478906173606,12,2,,70922.0
48814,785481018441986764,12,1,,12107.0
48815,785790441455681190,12,8,64715.0,
48816,786430127719113140,12,20,,26519.0
48817,786889424113136463,12,7,58943.0,
48818,787265561501819848,12,13,,
48819,787781779545457844,12,15,,44631.0
48820,788537753352108680,12,10,,31748.0
48821,788537753352108680,178,6,,31748.0
48822,788658827557037785,12,1,,89532.0
48823,788737599405008093,12,1,46209.0,
48824,789439543650503514,12,3,,98479.0
48825,789439543650503514,402,8,,98479.0
48826,789585607871826904,12,8,,3329.0
48827,789632131136110314,12,1,,11027.0
48828,789632131136110314,350,1,,11027.0
48829,790610582133613479,196,13,41862.0,
48830,791222388313931456,12,1,32711.0,
48831,791222388313931456,476,55,32711.0,
48832,792118802956730196,12,1,70334.0,
48833,792488758549631814,12,36,,71617.0
48834,792488758549631814,504,21,,71617.0
48835,792744644025227982,12,17,,71164.0
48836,793217859169918970,12,42,17492.0,
48837,793264506979368053,12,8,,2626.0
48838,793264506979368053,194,184,,2626.0
48839,793508097910154000,12,34,30895.0,
48840,793772035432061500,12,4,,
48841,794820655003715468,12,1,38360.0,
48842,794820655003715468,307,208,38360.0,
48843,795298371518832030,396,11,,101596.0
48844,795361001343359512,12,5,,108179.0
48845,796405028303876374,12,7,,87009.0
48846,796405028303876374,148,22,,87009.0
48847,796405028303876374,149,1,,87009.0
48848,796474813210354055,12,1,,4269.0
48849,796539728010993893,12,1,,90751.0
48850,796539728010993893,305,10,,90751.0
48851,796539728010993893,326,3,,90751.0
48852,796539728010993893,346,5,,90751.0
48853,796539728010993893,347,35,,90751.0
48854,796996875611352648,12,3,68579.0,
48855,796996875611352648,62,5,68579.0,
48856,796996875611352648,81,24,68579.0,
48857,797162722080421564,12,1,,110448.0
48858,797162722080421564,101,30,,110448.0
48859,797254720514653313,12,10,58529.0,
48860,797380710392929170,12,11,30962.0,
48861,797657068089715059,531,3,47306.0,
48862,797794971746526523,12,8,,36429.0
48863,797968143923931215,12,1,,23491.0
48864,798006159530298055,12,22,42243.0,
48865,798006159530298055,251,5,42243.0,
48866,799776321633516022,12,2,10112.0,
48867,800020180244074185,12,11,,28251.0
48868,800020180244074185,267,14,,28251.0
48869,800022721472370862,12,1,,56613.0
48870,800205961939300393,12,2,55854.0,
48871,800585553602167272,12,13,71027.0,
48872,800585553602167272,507,5,71027.0,
48873,800673371723903514,12,1,52717.0,
48874,800717167789571318,12,10,66944.0,
48875,801031855427586127,12,1,,
48876,801048375419432504,12,1,,
48877,801122093088426850,12,11,,94580.0
48878,801122093088426850,453,1,,94580.0
48879,801216239798713670,224,23,37940.0,
48880,801216239798713670,257,342,37940.0,
48881,801372845800599226,12,1,,57044.0
48882,802027424614675518,12,9,41815.0,
48883,802027424614675518,274,72,41815.0,
48884,802027424614675518,298,5,41815.0,
48885,802321817334211831,12,27,20540.0,
48886,802489020220623946,298,26,,99206.0
48887,802534258263768468,80,4,25113.0,
48888,802664528582226939,12,42,38101.0,
48889,802719022174212786,12,2,,82763.0
48890,802719022174212786,129,83,,82763.0
48891,802817220412171544,12,1,,97888.0
48892,802852493392259819,12,2,15638.0,
48893,802852493392259819,257,2,15638.0,
48894,802852493392259819,296,61,15638.0,
48895,802885046780861828,12,5,7474.0,
48896,802885046780861828,104,77,7474.0,
48897,802934532789404246,12,16,,47368.0
48898,803134538790230705,12,11,,109255.0
48899,803134538790230705,256,70,,109255.0
48900,803478122745324074,12,85,,30292.0
48901,803714692448512340,12,28,56378.0,
48902,803714692448512340,531,4,56378.0,
48903,804569099816642084,12,96,,14552.0
48904,804569099816642084,267,33,,14552.0
48905,805021106475769175,12,6,64265.0,
48906,805429013556355369,104,9,,71814.0
48907,805429013556355369,127,5,,71814.0
48908,805443359090899308,12,2,,79302.0
48909,805443359090899308,257,9,,79302.0
48910,805443359090899308,258,1,,79302.0
48911,805877820264408822,12,12,19434.0,
48912,805891511049158487,12,2,,94617.0
48913,805891511049158487,399,6,,94617.0
48914,805891511049158487,476,27,,94617.0
48915,805891511049158487,504,5,,94617.0
48916,806198932032258511,12,7,35688.0,
48917,806231355913574136,12,9,,105054.0
48918,806231355913574136,429,117,,105054.0
48919,806231355913574136,430,4,,105054.0
48920,806274393471192253,12,8,,26710.0
48921,807306842132990156,12,4,,51240.0
48922,808136736496129902,12,4,67196.0,
48923,808157709770206891,81,943,,24172.0
48924,808280466642475632,12,19,43885.0,
48925,808721550679555973,12,1,18294.0,
48926,808721550679555973,75,3,18294.0,
48927,808721550679555973,76,214,18294.0,
48928,809563230132979851,12,16,,71446.0
48929,809676529515862974,122,19,57564.0,
48930,809730596916941603,12,31,,66674.0
48931,809730596916941603,51,8,,66674.0
48932,810939795237236330,12,32,,41831.0
48933,811204569797585077,12,2,,90623.0
48934,811204569797585077,257,566,,90623.0
48935,811204569797585077,258,5,,90623.0
48936,811425795809782968,12,80,,15672.0
48937,811896543573851567,15,5,,94242.0
48938,812175754269131464,12,63,,56451.0
48939,812192650581626680,12,2,49249.0,
48940,812258455161238355,12,126,,32030.0
48941,812258455161238355,324,24,,32030.0
48942,812258455161238355,346,9,,32030.0
48943,812352014294252782,12,8,22341.0,
48944,812352014294252782,295,256,22341.0,
48945,812352014294252782,335,1,22341.0,
48946,812352014294252782,336,3,22341.0,
48947,813521841728940905,12,2,,94926.0
48948,813521841728940905,101,19,,94926.0
48949,813765451677608485,12,1,,58052.0
48950,813765451677608485,80,149,,58052.0
48951,813798980655453142,12,1,,56223.0
48952,814101027103420893,12,26,,27268.0
48953,815108947372823339,12,29,,14615.0
48954,815195961212601790,12,4,,102588.0
48955,815195961212601790,163,16,,102588.0
48956,815423354793373208,12,9,,
48957,815449770036250083,12,2,,101527.0
48958,815449770036250083,625,43,,101527.0
48959,815456235804248993,12,3,,94117.0
48960,816455040675167982,12,42,32576.0,
48961,816455040675167982,448,1,32576.0,
48962,816864291129207524,12,1,,19422.0
48963,817094329030775243,12,7,,57363.0
48964,817710339889032800,12,1,,94271.0
48965,817710339889032800,379,61,,94271.0
48966,817710339889032800,405,6,,94271.0
48967,817847394986432859,12,176,,103190.0
48968,817847394986432859,72,125,,103190.0
48969,818491196997343771,12,34,,68614.0
48970,818491196997343771,376,35,,68614.0
48971,819053696298814388,12,3,,
48972,819177900488544586,12,2,,25624.0
48973,819177900488544586,271,11,,25624.0
48974,819178554577144735,12,19,69977.0,
48975,819178554577144735,236,121,69977.0,
48976,819404984771865908,12,14,,1651.0
48977,819530396607539658,12,13,,101473.0
48978,820128631516734082,12,1,,56699.0
48979,820565097132969093,12,1,35234.0,
48980,820640647736332709,12,2,,104811.0
48981,820764892903858029,12,16,,44114.0
48982,821550655061222808,12,58,9240.0,
48983,821550655061222808,346,2,9240.0,
48984,822537183051346374,249,45,48788.0,
48985,822742419432116860,12,6,,23033.0
48986,823011407460901323,12,2,38427.0,
48987,823257161948397082,12,31,,93412.0
48988,823257161948397082,625,14,,93412.0
48989,823685092778887771,12,39,,102855.0
48990,824114550035759367,12,7,58938.0,
48991,824238960884369195,12,10,,30531.0
48992,824777002871940301,12,4,,17999.0
48993,824777002871940301,53,8,,17999.0
48994,824960974016752580,12,1,68179.0,
48995,824960974016752580,178,3,68179.0,
48996,825329580259771613,101,67,27182.0,
48997,825424159802732308,249,13,,66548.0
48998,825505093766679603,113,4,46067.0,
48999,825898127095067318,15,20,,111537.0
49000,826382717997192953,12,37,41966.0,
49001,826388136576570659,12,7,,78528.0
49002,826844915308965705,12,14,,96299.0
49003,826844915308965705,267,4,,96299.0
49004,826931040571927612,12,4,,2139.0
49005,826967718262612019,12,14,56084.0,
49006,827212542735415174,12,27,,88160.0
49007,827218669808610822,12,2,,42091.0
49008,827650925066784053,12,2,64492.0,
49009,827726208579993472,12,3,,14300.0
49010,828599616231235725,12,4,,76825.0
49011,828599616231235725,129,43,,76825.0
49012,828727126297269167,12,49,,39225.0
49013,829453841270387092,12,14,,71288.0
49014,829453841270387092,104,11,,71288.0
49015,829779105941895176,12,9,6145.0,
49016,830019275254538687,12,12,,46638.0
49017,830244477162986278,12,33,,1313.0
49018,830244477162986278,15,95,,1313.0
49019,830244477162986278,451,2,,1313.0
49020,830291323944302148,12,22,,47374.0
49021,830388878713079206,12,3,57209.0,
49022,830421149800211303,12,31,12784.0,
49023,830421149800211303,236,130,12784.0,
49024,830761720592098847,12,38,,
49025,831063000938746716,12,11,,83874.0
49026,831071083725488253,12,2,45380.0,
49027,831346061722978646,12,3,,78325.0
49028,831346061722978646,584,15,,78325.0
49029,831983748463148662,12,7,,105997.0
49030,831983748463148662,298,183,,105997.0
49031,832403193747734971,12,2,,111456.0
49032,832403193747734971,396,132,,111456.0
49033,832403193747734971,397,21,,111456.0
49034,832403193747734971,421,5,,111456.0
49035,832537573496635516,12,22,,47641.0
49036,833064837483504088,12,2,63417.0,
49037,833064837483504088,256,90,63417.0,
49038,833064837483504088,257,1,63417.0,
49039,833646184489260999,428,27,,55995.0
49040,833943703362274846,12,4,,82377.0
49041,834388003874729123,178,121,,1466.0
49042,835047925053362658,12,4,,81294.0
49043,835081718953722180,12,2,,87891.0
49044,835946568124651907,80,7,,102755.0
49045,836642399155869076,12,45,10445.0,
49046,836708659354153249,12,26,67810.0,
49047,836850502749202429,12,12,63871.0,
49048,836850502749202429,257,66,63871.0,
49049,837092071323516818,12,7,51115.0,
49050,837117811387496778,12,1,,
49051,837153889847651998,12,65,8076.0,
49052,837431483287035279,219,20,,97607.0
49053,837582851578812647,12,4,,21599.0
49054,838047629537267537,12,18,,105484.0
49055,838626140497981635,316,2,,16227.0
49056,838858381103737892,12,10,,96856.0
49057,838858381103737892,101,28,,96856.0
49058,839441200511369328,12,2,43950.0,
49059,839441200511369328,101,2,43950.0,
49060,839699638521784011,12,14,,24724.0
49061,840188953896619567,12,12,56004.0,
49062,840188953896619567,297,1,56004.0,
49063,840188953896619567,317,1,56004.0,
49064,840446231802084637,12,13,,62583.0
49065,840446231802084637,198,26,,62583.0
49066,840821924645360013,12,34,34021.0,
49067,840821924645360013,355,20,34021.0,
49068,841545423098182044,12,34,,15058.0
49069,842359180115732364,12,9,,66343.0
49070,842375652599215852,12,1,,11546.0
49071,842628053719175159,12,5,15125.0,
49072,843038398841716429,12,3,38551.0,
49073,843099928084064582,12,19,,98297.0
49074,843181157392869757,267,5,2651.0,
49075,843494071182876138,12,1,41442.0,
49076,843549657942873540,12,37,,93090.0
49077,844321805409784332,12,2,,71163.0
49078,844415445501047550,12,1,,16617.0
49079,844470717237376478,12,3,,64575.0
49080,845030350533300789,12,36,26372.0,
49081,845173315394215125,12,6,74555.0,
49082,845365250309873886,12,4,,
49083,846036052994699648,12,14,,53117.0
49084,846036052994699648,257,19,,53117.0
49085,846036052994699648,623,75,,53117.0
49086,846356330857936066,12,117,61579.0,
49087,846356330857936066,298,68,61579.0,
49088,846529670117025211,12,2,,59537.0
49089,846854059603351493,12,2,,70914.0
49090,846908689221966958,12,21,44154.0,
49091,846908689221966958,531,3,44154.0,
49092,847101947118053316,12,18,,65536.0
49093,847496205279759425,12,1,70325.0,
49094,847496205279759425,102,8,70325.0,
49095,847992798006314676,12,15,,80598.0
49096,849209422505502797,15,22,71687.0,
49097,849424406519195533,219,32,,75073.0
49098,849448351458930063,12,4,61105.0,
49099,849694148600101398,12,17,,105281.0
49100,849694148600101398,80,265,,105281.0
49101,849715170731901791,12,40,68194.0,
49102,849715170731901791,61,222,68194.0,
49103,849715170731901791,257,8,68194.0,
49104,849769988797522346,12,11,,108151.0
49105,849825569257372748,12,18,,84304.0
49106,849849525178380550,12,33,26486.0,
49107,849849525178380550,663,4,26486.0,
49108,849849525178380550,674,30,26486.0,
49109,850096982969473773,12,1,58331.0,
49110,850251269965935859,12,84,,82270.0
49111,850998156476188172,12,39,,57042.0
49112,851113116339138802,12,1,,35345.0
49113,851204422898895840,81,7,,90645.0
49114,851840161187667770,12,11,30165.0,
49115,852727334911219592,12,17,14830.0,
49116,852727334911219592,236,85,14830.0,
49117,852887977152189735,12,15,,44121.0
49118,852924772238796294,216,36,,96031.0
49119,852924772238796294,217,15,,96031.0
49120,853618340874068307,12,2,4613.0,
49121,854384209841820826,138,36,,111889.0
49122,854675630746317372,12,4,48958.0,
49123,854845482567843762,12,3,,63401.0
49124,855056177385627381,12,12,,64972.0
49125,855056177385627381,257,3,,64972.0
49126,855056177385627381,334,1,,64972.0
49127,855769690108321153,12,3,,61028.0
49128,856010460612376236,12,1,,103532.0
49129,856323853457481349,12,4,,110526.0
49130,856323853457481349,15,4,,110526.0
49131,856323853457481349,510,33,,110526.0
49132,856795307399821965,12,25,,92958.0
49133,856889214360650367,12,6,,92168.0
49134,856889214360650367,404,14,,92168.0
49135,857425864955614628,12,11,12305.0,
49136,857556351416220276,12,21,,109194.0
49137,857645405865634363,12,6,,38283.0
49138,857645405865634363,307,69,,38283.0
49139,857650188370626559,12,2,26841.0,
49140,857661285912961572,12,3,28071.0,
49141,858219827983770317,12,17,58425.0,
49142,858625806451545306,12,67,25539.0,
49143,858779063072142136,12,110,,103845.0
49144,858779897729176348,12,6,58410.0,
49145,858779897729176348,216,2,58410.0,
49146,858786093083513930,12,1,,9509.0
49147,859063540341587186,12,6,,53719.0
49148,859172959260305993,12,9,63279.0,
49149,859324530575872461,12,1,,24833.0
49150,859330035333479947,12,5,,16903.0
49151,859330035333479947,448,9,,16903.0
49152,859334610609974371,12,6,,10262.0
